Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.82,-159,-130,27,144,-94,-50,649,1015,953,294,-276,-353
0.822,-159,-130,27,143,-92,-50,654,1021,960,294,-281,-358
0.824,-159,-130,26,144,-92,-50,660,1026,965,294,-288,-364
0.826,-161,-133,26,146,-94,-52,665,1030,969,292,-294,-371
0.828,-164,-138,24,151,-96,-55,668,1033,973,289,-302,-377
0.83,-169,-143,24,156,-97,-58,672,1034,978,288,-310,-384
0.832,-172,-146,24,159,-99,-58,676,1036,982,288,-317,-388
0.834,-174,-146,26,159,-99,-60,683,1039,989,288,-323,-392
0.836,-175,-146,26,161,-100,-58,689,1043,995,289,-328,-393
0.838,-177,-148,27,162,-102,-58,696,1046,1002,292,-333,-397
0.84,-179,-148,27,162,-104,-58,701,1048,1007,294,-338,-400
0.842,-179,-148,29,162,-104,-58,704,1049,1013,297,-343,-401
0.844,-179,-148,27,162,-104,-58,707,1051,1020,299,-348,-405
0.846,-180,-149,27,162,-104,-60,709,1051,1025,301,-354,-410
0.848,-180,-152,26,164,-102,-61,711,1049,1028,302,-361,-414
0.85,-179,-154,22,165,-100,-63,709,1048,1033,305,-364,-418
0.852,-179,-156,21,165,-100,-66,707,1044,1038,309,-369,-421
0.854,-180,-157,19,167,-99,-68,704,1039,1041,314,-372,-423
0.856,-179,-159,17,167,-99,-69,701,1036,1046,318,-374,-424
0.858,-177,-159,16,167,-97,-69,698,1031,1049,327,-374,-423
0.86,-177,-159,16,167,-97,-69,693,1025,1051,335,-372,-423
0.862,-179,-161,14,169,-97,-71,688,1018,1052,343,-372,-421
0.864,-179,-162,14,169,-97,-73,681,1010,1051,351,-371,-418
0.866,-179,-164,13,170,-96,-74,673,1000,1051,358,-367,-416
0.868,-179,-165,11,170,-96,-76,665,991,1049,366,-364,-413
0.87,-179,-167,9,172,-96,-78,655,979,1046,374,-361,-411
0.872,-177,-167,8,172,-94,-79,644,968,1044,380,-356,-408
0.874,-174,-165,6,169,-91,-78,634,955,1043,390,-349,-403
0.876,-167,-159,6,162,-87,-74,623,943,1041,401,-343,-397
0.878,-161,-151,8,154,-84,-69,610,932,1038,411,-335,-390
0.88,-152,-141,9,146,-82,-65,598,921,1036,423,-327,-382
0.882,-144,-131,11,136,-78,-58,587,906,1031,434,-317,-374
0.884,-136,-123,11,130,-74,-55,576,891,1026,445,-304,-364
0.886,-131,-118,11,123,-71,-52,563,877,1020,457,-292,-356
0.888,-126,-113,9,118,-69,-50,550,859,1012,467,-279,-344
0.89,-120,-110,9,113,-66,-48,535,842,1002,478,-265,-335
0.892,-115,-105,8,109,-63,-47,517,823,992,488,-248,-323
0.894,-110,-99,8,104,-60,-43,501,803,981,497,-232,-310
0.896,-104,-92,9,97,-56,-40,483,784,968,506,-214,-297
0.898,-96,-84,9,89,-53,-35,463,763,951,515,-195,-283
0.9,-89,-78,11,82,-52,-32,444,740,935,524,-177,-268
0.902,-82,-69,11,76,-48,-27,424,716,916,530,-156,-253
0.904,-76,-61,11,68,-43,-24,405,691,895,537,-135,-237
0.906,-68,-55,11,60,-40,-21,385,663,870,541,-113,-221
0.908,-60,-48,11,53,-37,-16,364,634,846,545,-91,-205
0.91,-53,-40,11,47,-34,-13,344,605,818,545,-69,-187
0.912,-47,-34,13,39,-30,-8,323,576,792,545,-45,-167
0.914,-40,-26,14,32,-27,-4,304,545,764,545,-22,-148
0.916,-32,-16,14,24,-26,0,286,515,735,541,0,-128
0.918,-26,-8,17,16,-22,3,266,486,706,538,19,-110
0.92,-19,0,17,8,-19,8,248,458,676,533,42,-91
0.922,-11,6,19,1,-16,13,232,431,646,527,63,-73
0.924,-6,13,19,-3,-14,16,214,403,616,519,82,-55
0.926,0,19,21,-9,-11,19,198,375,585,509,102,-39
0.928,3,24,21,-14,-8,22,182,349,554,499,118,-22
0.93,9,32,21,-21,-4,26,167,323,525,488,133,-9
0.932,14,35,21,-26,-3,27,152,299,497,475,146,0
0.934,16,39,21,-27,-1,29,138,275,468,462,156,11
0.936,17,40,21,-29,-1,29,126,253,441,447,165,21
0.938,17,40,21,-30,-1,29,115,232,414,432,174,29
0.94,19,40,19,-30,0,29,104,213,388,418,179,35
0.942,19,40,19,-30,0,29,96,193,364,403,182,40
0.944,22,40,17,-32,0,29,86,175,340,387,185,45
0.946,24,42,17,-34,1,29,78,157,315,371,187,48
0.948,26,43,16,-35,1,29,69,141,292,354,187,50
0.95,27,45,16,-37,3,30,63,126,271,341,188,53
0.952,26,45,17,-37,1,30,56,112,252,327,188,55
0.954,22,43,17,-34,0,30,52,97,234,312,187,56
0.956,21,42,19,-32,0,30,47,86,216,299,187,56
0.958,19,42,19,-30,0,30,42,74,198,284,185,58
0.96,19,40,19,-30,0,29,37,63,182,270,183,60
0.962,17,39,19,-29,0,29,32,53,167,255,179,61
0.964,16,37,19,-27,-1,29,27,43,152,240,174,61
0.966,14,37,21,-26,-3,27,22,35,138,227,169,61
0.968,13,35,21,-24,-3,27,17,27,126,213,164,61
0.97,9,32,21,-22,-4,27,14,21,113,200,157,60
0.972,9,30,21,-21,-4,26,11,14,104,187,152,60
0.974,9,32,21,-21,-4,26,11,9,96,175,146,58
0.976,11,32,19,-22,-3,26,11,8,89,167,141,58
0.978,14,34,19,-24,-1,26,11,4,82,159,136,58
0.98,16,37,19,-27,-1,27,13,3,78,151,130,56
0.982,17,37,17,-27,0,27,14,1,74,144,126,53
0.984,17,37,17,-29,0,27,14,1,69,139,120,52
0.986,16,34,16,-26,0,26,14,0,66,133,115,48
0.988,13,29,16,-22,-1,22,13,-1,61,126,109,43
0.99,6,22,14,-16,-3,19,11,-4,56,122,104,40
0.992,1,17,14,-11,-4,14,9,-6,53,117,99,37
0.994,0,13,13,-6,-6,13,9,-6,52,113,96,35
0.996,-1,9,13,-3,-8,11,9,-6,50,112,92,34
0.998,-3,8,13,-1,-8,9,9,-4,50,112,89,34
1.0,-4,8,14,-1,-9,11,13,-3,50,113,86,34
1.002,-3,9,14,-3,-9,11,14,-1,50,113,84,32
1.004,-3,11,14,-3,-8,13,17,-1,50,112,81,32
1.006,0,13,14,-4,-8,13,19,-1,50,110,78,30
1.008,0,14,13,-6,-6,13,19,-1,50,109,73,27
1.01,0,14,13,-8,-4,13,21,-3,48,107,68,26
1.012,0,13,11,-8,-4,11,19,-3,48,105,61,22
1.014,0,13,11,-8,-4,11,19,-4,48,105,58,19
1.016,1,13,11,-8,-4,11,21,-4,48,105,53,16
1.018,1,13,9,-8,-3,11,21,-4,48,105,50,14
1.02,1,13,9,-8,-3,11,22,-4,48,105,47,11
1.022,1,11,8,-8,-3,9,24,-4,48,105,45,11
1.024,1,9,8,-6,-1,8,24,-4,50,105,43,9
1.026,1,9,6,-6,-1,6,24,-4,50,107,42,9
1.028,3,8,4,-6,-1,6,24,-4,50,109,42,11
1.03,3,8,4,-6,0,4,22,-6,50,110,42,11
1.032,3,8,4,-6,0,6,22,-4,52,112,42,13
1.034,1,8,4,-4,-1,6,21,-4,53,113,42,13
1.036,0,8,6,-4,-3,6,21,-4,55,117,43,14
1.038,0,6,6,-3,-4,6,22,-3,58,120,43,14
1.04,-1,4,8,-1,-4,4,22,-1,60,123,45,13
1.042,-3,3,8,0,-6,4,24,0,61,126,45,11
1.044,-4,0,8,0,-8,3,26,0,63,128,43,9
1.046,-6,0,6,1,-8,1,26,0,65,128,42,8
1.048,-6,0,6,1,-6,1,27,0,66,130,40,4
1.05,-6,0,4,1,-6,1,27,0,68,131,39,3
1.052,-3,0,3,0,-4,0,26,0,69,135,37,1
1.054,0,0,1,0,-1,0,26,1,71,138,37,0
1.056,1,3,0,-3,0,1,27,1,73,141,35,0
1.058,3,4,0,-4,0,1,26,3,74,143,35,0
1.06,4,4,0,-6,0,1,26,3,74,144,35,0
1.062,4,6,1,-6,0,3,26,3,76,144,35,0
1.064,3,8,4,-6,0,4,26,4,76,146,34,0
1.066,1,9,8,-6,-1,8,26,4,78,146,35,0
1.068,0,11,9,-6,-4,9,26,4,79,148,35,0
1.07,0,11,13,-4,-8,11,27,4,81,149,35,0
1.072,-1,11,14,-3,-9,11,27,4,81,151,35,0
1.074,-3,9,14,-3,-9,11,29,4,82,152,37,0
1.076,-3,8,14,-1,-9,11,29,4,84,154,35,0
1.078,-4,6,13,-1,-8,9,30,4,84,154,35,-1
1.08,-4,4,11,0,-8,8,30,4,84,154,35,-1
1.082,-6,3,11,0,-9,6,30,4,84,154,34,-3
1.084,-9,1,11,1,-11,6,30,4,84,154,32,-3
1.086,-9,1,11,1,-11,6,30,4,86,154,32,-3
1.088,-9,1,11,1,-11,6,32,4,86,154,34,-3
1.09,-8,1,11,1,-11,6,32,3,86,156,34,-3
1.092,-8,1,11,1,-11,6,32,3,86,157,34,-1
1.094,-8,3,11,0,-9,6,34,4,86,159,35,-1
1.096,-4,3,11,0,-8,6,34,4,87,161,35,0
1.098,-3,4,9,0,-6,6,34,6,87,162,35,0
1.1,0,4,8,-1,-4,6,34,6,87,162,35,0
1.102,0,4,6,-1,-3,4,34,6,87,162,35,0
1.104,0,3,4,-1,-3,3,32,4,86,161,34,0
1.106,-1,1,4,0,-4,3,30,3,84,159,32,-1
1.108,-1,3,6,0,-4,4,29,1,82,157,32,-1
1.11,-1,4,8,-1,-4,6,29,1,81,157,32,-1
1.112,0,9,9,-4,-4,9,30,1,81,157,34,0
1.114,0,11,11,-6,-4,11,32,3,82,157,34,0
1.116,0,13,11,-8,-4,11,32,3,82,157,35,0
1.118,0,13,13,-8,-4,13,32,3,81,157,35,0
1.12,0,13,11,-6,-4,11,30,3,79,157,35,0
1.122,0,11,11,-6,-6,11,29,1,78,156,35,0
1.124,0,11,11,-4,-6,9,29,0,76,156,35,0
1.126,-1,9,11,-3,-6,9,27,0,73,152,35,-1
1.128,-1,8,11,-3,-6,8,26,-1,71,151,35,-1
1.13,-1,8,11,-3,-6,8,26,-3,69,151,35,-3
1.132,-1,8,11,-3,-6,9,24,-4,68,151,35,-4
1.134,-3,6,11,-1,-8,8,24,-4,68,149,35,-6
1.136,-4,4,11,0,-8,8,22,-6,66,149,34,-9
1.138,-6,3,11,0,-9,8,22,-6,66,148,32,-13
1.14,-9,1,13,1,-13,6,22,-6,65,146,30,-14
1.142,-13,0,14,4,-14,6,22,-8,63,144,27,-17
1.144,-14,0,14,4,-14,6,21,-9,60,143,26,-19
1.146,-14,0,16,6,-16,8,19,-11,56,141,24,-19
1.148,-14,0,16,6,-16,6,16,-14,55,139,22,-19
1.15,-14,0,14,4,-14,6,14,-16,52,138,21,-19
1.152,-11,1,14,3,-13,6,13,-16,52,138,19,-17
1.154,-8,3,13,0,-11,8,13,-17,50,139,19,-14
1.156,-6,3,11,0,-9,8,13,-17,50,139,21,-13
1.158,-4,4,11,0,-9,8,13,-17,50,139,21,-11
1.16,-3,6,11,-1,-8,8,14,-17,50,139,21,-8
1.162,-1,8,11,-3,-6,8,14,-17,50,139,21,-8
1.164,0,8,9,-3,-4,8,14,-19,48,136,19,-8
1.166,0,8,8,-3,-4,8,16,-19,47,135,19,-8
1.168,0,6,8,-3,-4,8,16,-21,45,133,17,-8
1.17,0,6,8,-3,-4,6,14,-22,43,131,16,-9
1.172,0,6,8,-3,-4,6,14,-22,42,130,14,-11
1.174,0,8,8,-3,-4,8,14,-22,42,130,13,-11
1.176,0,9,9,-4,-4,9,14,-22,40,128,13,-11
1.178,0,11,9,-6,-4,11,14,-22,40,128,11,-11
1.18,0,13,11,-8,-4,11,14,-22,39,128,8,-13
1.182,1,13,11,-8,-4,13,14,-21,37,128,6,-14
1.184,1,14,13,-8,-4,13,14,-22,35,126,3,-14
1.186,1,16,14,-9,-6,14,14,-22,34,125,1,-16
1.188,0,16,14,-9,-6,14,14,-24,32,122,0,-17
1.19,0,14,14,-8,-8,14,13,-27,29,118,-3,-19
1.192,0,14,16,-6,-9,14,11,-29,26,117,-4,-21
1.194,-1,13,16,-6,-9,14,11,-29,26,113,-6,-22
1.196,-3,11,16,-4,-11,13,9,-30,24,112,-8,-24
1.198,-4,9,16,-3,-11,13,8,-30,22,110,-9,-24
1.2,-6,8,14,-1,-11,11,8,-30,21,109,-11,-26
1.202,-6,4,13,0,-9,9,6,-30,19,107,-13,-26
1.204,-6,3,11,0,-9,6,4,-30,19,105,-14,-27
1.206,-4,3,9,0,-8,6,3,-29,17,104,-16,-26
1.208,-3,6,9,-1,-6,8,3,-29,17,104,-14,-26
1.21,-1,8,9,-3,-6,8,3,-29,17,104,-13,-24
1.212,0,9,9,-3,-6,9,3,-29,17,102,-13,-24
1.214,-1,9,11,-3,-6,9,3,-29,17,102,-13,-22
1.216,-1,9,11,-3,-6,9,4,-27,17,102,-11,-22
1.218,-3,8,13,-1,-8,9,6,-27,17,102,-11,-21
1.22,-6,4,13,0,-9,8,8,-26,17,102,-11,-22
1.222,-8,3,13,0,-9,8,9,-26,17,100,-13,-22
1.224,-9,1,13,1,-11,6,9,-27,17,99,-13,-24
1.226,-9,1,13,3,-11,6,9,-27,16,97,-14,-26
1.228,-11,1,13,3,-11,6,8,-29,13,94,-16,-27
1.23,-9,3,13,1,-11,8,6,-30,13,91,-17,-29
1.232,-9,3,13,1,-11,8,6,-32,11,89,-19,-30
1.234,-9,3,13,1,-11,8,6,-32,11,89,-21,-32
1.236,-9,3,13,1,-11,8,6,-32,11,89,-21,-34
1.238,-9,3,13,1,-11,8,8,-32,13,89,-21,-35
1.24,-8,3,13,0,-9,8,8,-30,14,89,-21,-34
1.242,-6,3,11,0,-8,6,8,-29,16,89,-21,-34
1.244,-6,1,9,0,-8,6,8,-27,16,89,-21,-34
1.246,-6,1,9,0,-6,4,8,-27,16,87,-21,-32
1.248,-6,0,8,0,-6,3,8,-26,16,86,-21,-30
1.25,-8,0,6,1,-8,3,8,-26,14,86,-22,-30
1.252,-8,0,8,3,-8,3,9,-26,14,86,-22,-30
1.254,-9,0,8,3,-9,3,9,-26,16,86,-21,-30
1.256,-9,0,9,3,-9,4,9,-24,17,87,-21,-30
1.258,-9,0,11,3,-11,4,9,-24,19,89,-21,-30
1.26,-9,1,11,1,-11,6,9,-22,21,89,-21,-29
1.262,-8,3,11,0,-9,6,11,-22,22,91,-21,-29
1.264,-6,3,9,0,-8,6,11,-21,24,91,-21,-29
1.266,-4,3,8,0,-6,6,11,-21,24,89,-22,-29
1.268,-3,3,8,0,-4,4,11,-22,22,89,-24,-29
1.27,-3,4,8,0,-4,6,11,-22,22,89,-26,-29
1.272,-3,4,8,-1,-4,6,13,-22,24,91,-26,-27
1.274,-1,6,8,-1,-4,6,13,-21,24,92,-26,-27
1.276,-3,4,8,0,-4,6,13,-19,26,94,-26,-27
1.278,-3,4,8,0,-6,6,13,-17,26,94,-26,-29
1.28,-3,3,8,0,-4,4,13,-17,27,94,-26,-29
1.282,-4,1,8,0,-4,4,14,-17,26,94,-27,-30
1.284,-4,1,6,0,-6,3,14,-17,26,92,-29,-32
1.286,-6,0,6,1,-6,3,13,-17,22,89,-30,-34
1.288,-8,0,6,3,-8,1,11,-19,21,87,-30,-35
1.29,-8,0,8,3,-8,3,11,-19,21,87,-30,-37
1.292,-6,3,11,0,-9,8,13,-17,22,89,-30,-37
1.294,-4,9,16,-1,-9,13,14,-14,27,94,-27,-35
1.296,-3,16,21,-6,-11,17,19,-9,32,99,-24,-34
1.298,-1,24,26,-11,-13,24,22,-4,37,104,-19,-30
1.3,0,30,30,-14,-16,30,27,-1,43,109,-14,-29
1.302,0,35,35,-16,-17,35,32,1,48,113,-11,-26
1.304,-1,37,40,-17,-21,39,35,3,52,115,-8,-22
1.306,-3,40,43,-17,-24,42,40,6,55,117,-4,-21
1.308,-3,45,48,-19,-26,47,43,6,58,118,-1,-17
1.31,-4,48,52,-21,-29,50,45,8,60,120,0,-16
1.312,-3,52,55,-24,-30,53,48,11,65,123,1,-13
1.314,-1,56,58,-27,-30,58,52,14,69,128,3,-9
1.316,-1,61,61,-29,-30,61,55,21,76,133,6,-8
1.318,0,65,66,-32,-34,65,56,27,84,138,8,-6
1.32,-1,69,71,-34,-37,71,58,34,91,143,9,-4
1.322,-3,74,79,-35,-42,78,60,40,97,146,9,-3
1.324,-4,81,87,-37,-45,84,63,45,104,149,11,-3
1.326,-4,87,94,-40,-48,91,66,50,110,154,11,-1
1.328,-1,96,99,-47,-50,97,69,53,117,157,13,0
1.33,0,102,102,-50,-50,102,71,55,120,161,13,0
1.332,1,107,104,-55,-50,105,71,53,122,164,14,0
1.334,3,112,105,-58,-50,109,69,50,120,164,14,1
1.336,4,113,107,-60,-50,110,66,43,118,164,16,3
1.338,6,113,107,-61,-48,110,61,37,112,161,14,3
1.34,6,112,104,-60,-47,109,56,27,104,156,11,1
1.342,4,107,99,-56,-47,102,50,17,94,148,6,0
1.344,1,97,94,-50,-45,94,42,6,82,138,0,-3
1.346,0,86,87,-43,-43,86,35,-1,73,130,-4,-6
1.348,-3,78,81,-37,-42,78,27,-8,63,122,-9,-9
1.35,-3,69,73,-32,-39,69,22,-14,55,115,-13,-13
1.352,-4,61,66,-27,-35,63,17,-17,50,110,-16,-14
1.354,-6,53,61,-22,-34,56,13,-21,45,107,-19,-17
1.356,-6,47,55,-19,-30,50,8,-22,42,102,-24,-19
1.358,-8,40,48,-16,-27,43,4,-24,39,99,-27,-24
1.36,-8,34,42,-13,-24,37,1,-26,35,94,-32,-27
1.362,-6,26,34,-9,-19,29,0,-26,32,89,-37,-32
1.364,-4,17,22,-6,-14,19,0,-26,29,86,-43,-35
1.366,-4,6,13,-1,-8,8,-1,-26,26,79,-48,-39
1.368,-4,-1,1,1,-3,0,-3,-27,21,74,-55,-42
1.37,-6,-11,-4,8,0,-9,-3,-29,19,71,-58,-43
1.372,-8,-21,-13,13,1,-17,-3,-29,16,69,-60,-45
1.374,-9,-29,-19,17,3,-24,-4,-29,14,66,-61,-45
1.376,-13,-35,-22,22,4,-30,-6,-30,14,65,-61,-45
1.378,-14,-42,-27,27,4,-35,-8,-30,13,65,-61,-43
1.38,-14,-45,-30,29,6,-39,-8,-29,13,63,-60,-43
1.382,-11,-47,-35,29,9,-42,-8,-29,11,63,-60,-43
1.384,-9,-50,-40,29,14,-47,-9,-29,9,60,-61,-45
1.386,-6,-53,-47,29,17,-50,-11,-29,8,58,-63,-48
1.388,-1,-55,-52,27,22,-53,-11,-29,8,58,-65,-50
1.39,0,-53,-55,24,26,-55,-11,-27,8,58,-65,-52
1.392,3,-50,-55,21,29,-53,-8,-26,11,60,-65,-52
1.394,4,-48,-53,19,29,-52,-6,-24,13,61,-65,-53
1.396,3,-45,-50,19,26,-48,-3,-21,16,65,-63,-53
1.398,1,-42,-45,19,22,-45,0,-19,19,66,-63,-53
1.4,0,-40,-39,21,17,-40,1,-19,21,68,-63,-53
1.402,-6,-39,-32,22,11,-37,6,-19,21,68,-63,-53
1.404,-9,-37,-26,22,6,-32,9,-17,21,68,-63,-55
1.406,-14,-34,-19,24,1,-27,14,-17,22,68,-63,-55
1.408,-16,-32,-14,24,0,-24,17,-16,22,69,-63,-53
1.41,-16,-27,-9,21,-1,-19,22,-13,26,71,-61,-52
1.412,-16,-24,-6,19,-3,-16,26,-11,29,73,-60,-50
1.414,-16,-21,-4,17,-4,-13,29,-8,30,76,-58,-47
1.416,-17,-17,-1,16,-6,-9,32,-4,34,79,-56,-45
1.418,-17,-17,0,16,-8,-8,34,-1,35,81,-55,-42
1.42,-19,-17,0,17,-9,-8,34,0,37,81,-55,-42
1.422,-21,-17,0,17,-9,-8,35,0,37,81,-56,-42
1.424,-21,-19,0,19,-11,-8,37,0,37,81,-56,-42
1.426,-21,-19,0,19,-9,-8,37,0,35,79,-58,-43
1.428,-19,-19,0,17,-9,-9,35,0,35,78,-60,-45
1.43,-17,-19,0,17,-8,-9,35,-1,34,78,-60,-48
1.432,-17,-19,-1,17,-6,-9,35,-1,34,78,-60,-48
1.434,-17,-19,-1,17,-6,-11,35,-1,35,79,-58,-50
1.436,-16,-19,-3,16,-6,-11,35,-1,35,81,-55,-50
1.438,-16,-19,-3,16,-4,-11,37,0,37,82,-52,-50
1.44,-16,-19,-3,16,-4,-11,39,0,39,82,-48,-48
1.442,-16,-21,-3,17,-4,-13,40,1,39,81,-47,-48
1.444,-17,-22,-4,19,-4,-13,42,1,37,81,-47,-48
1.446,-21,-26,-4,22,-6,-14,42,1,35,79,-45,-48
1.448,-24,-29,-3,26,-8,-16,40,0,34,78,-45,-50
1.45,-27,-32,-3,29,-11,-17,39,0,32,78,-45,-50
1.452,-30,-34,-3,30,-13,-17,39,0,30,78,-45,-52
1.454,-30,-32,-1,30,-13,-17,39,0,32,79,-43,-52
1.456,-30,-30,0,30,-14,-16,39,0,32,81,-42,-50
1.458,-32,-30,0,30,-16,-14,40,1,34,82,-40,-50
1.46,-32,-29,1,30,-17,-13,42,3,35,84,-40,-50
1.462,-34,-27,3,29,-17,-11,42,4,37,86,-39,-52
1.464,-34,-27,4,29,-19,-9,43,6,35,84,-40,-52
1.466,-32,-26,4,27,-17,-8,43,6,34,84,-40,-52
1.468,-32,-24,4,27,-17,-8,43,4,34,84,-40,-52
1.47,-34,-24,4,27,-19,-8,43,3,32,82,-42,-53
1.472,-37,-29,6,32,-21,-9,42,3,30,82,-43,-55
1.474,-40,-30,6,35,-24,-11,40,3,30,82,-45,-56
1.476,-40,-30,8,34,-24,-9,43,8,32,84,-43,-55
1.478,-37,-26,8,30,-22,-6,48,16,37,87,-42,-53
1.48,-34,-21,9,27,-21,-4,56,29,47,91,-39,-52
1.482,-30,-19,8,24,-19,-3,69,53,61,97,-35,-50
1.484,-27,-17,8,22,-17,-3,87,84,81,105,-30,-50
1.486,-26,-19,6,21,-16,-4,105,112,100,112,-26,-50
1.488,-24,-19,4,21,-14,-6,120,125,109,117,-22,-50
1.49,-22,-17,4,19,-14,-4,128,115,100,120,-17,-48
1.492,-21,-13,6,16,-14,-1,123,79,73,120,-9,-45
1.494,-19,-4,11,11,-16,1,107,17,30,122,0,-37
1.496,-14,3,17,3,-16,9,76,-63,-24,128,14,-26
1.498,-4,17,24,-6,-14,21,26,-169,-92,141,39,-8
1.5,3,37,32,-21,-13,35,-43,-299,-179,162,74,16
1.502,17,63,43,-42,-11,53,-143,-463,-292,187,122,50
1.504,34,97,60,-66,-11,79,-266,-662,-445,209,180,94
1.506,53,136,81,-96,-13,109,-414,-893,-641,221,245,146
1.508,71,177,104,-126,-14,141,-585,-1155,-886,205,312,203
1.51,92,224,128,-159,-16,175,-777,-1451,-1189,154,380,266
1.512,117,275,154,-196,-17,214,-992,-1783,-1550,63,450,338
1.514,146,330,180,-239,-16,255,-1233,-2149,-1962,-66,520,418
1.516,179,387,206,-284,-13,296,-1489,-2540,-2414,-239,590,504
1.518,213,444,229,-330,-8,336,-1744,-2930,-2883,-447,659,593
1.52,248,502,252,-375,-1,375,-1986,-3300,-3342,-680,722,683
1.522,284,561,273,-424,3,416,-2200,-3624,-3767,-932,784,774
1.524,322,623,297,-473,11,458,-2379,-3892,-4141,-1194,844,867
1.526,361,681,320,-522,17,501,-2520,-4097,-4460,-1466,899,956
1.528,395,735,338,-567,27,537,-2621,-4237,-4714,-1744,943,1041
1.53,426,776,348,-602,37,561,-2681,-4315,-4906,-2029,966,1109
1.532,445,800,351,-623,45,576,-2704,-4331,-5034,-2320,960,1158
1.534,457,807,348,-633,53,577,-2691,-4299,-5103,-2605,922,1186
1.536,462,802,338,-633,60,569,-2649,-4226,-5119,-2873,857,1194
1.538,462,786,323,-624,68,554,-2585,-4126,-5091,-3117,771,1187
1.54,457,764,305,-610,73,535,-2510,-4009,-5028,-3326,672,1170
1.542,447,737,288,-592,78,512,-2427,-3887,-4942,-3498,563,1144
1.544,434,706,270,-571,81,488,-2344,-3765,-4838,-3633,447,1113
1.546,419,673,250,-548,82,462,-2263,-3648,-4724,-3733,333,1078
1.548,403,639,232,-522,82,436,-2183,-3534,-4600,-3794,222,1043
1.55,385,603,216,-494,82,408,-2107,-3427,-4471,-3822,120,1010
1.552,367,567,198,-468,82,382,-2034,-3321,-4338,-3816,35,982
1.554,353,532,177,-444,86,354,-1962,-3215,-4196,-3770,-24,963
1.556,341,499,156,-421,91,327,-1890,-3104,-4043,-3684,-60,953
1.558,333,470,133,-403,99,301,-1819,-2992,-3879,-3562,-68,955
1.56,328,442,110,-387,107,275,-1746,-2873,-3705,-3410,-52,966
1.562,327,416,86,-372,118,250,-1671,-2748,-3524,-3240,-19,982
1.564,328,390,58,-361,133,224,-1594,-2615,-3336,-3056,19,1004
1.566,330,362,29,-348,149,195,-1518,-2476,-3142,-2864,66,1025
1.568,333,331,0,-333,165,164,-1441,-2333,-2945,-2668,115,1046
1.57,335,299,-35,-317,185,130,-1366,-2185,-2746,-2475,164,1062
1.572,335,262,-73,-299,205,92,-1290,-2037,-2550,-2284,206,1074
1.574,333,221,-113,-278,222,52,-1212,-1887,-2358,-2105,239,1074
1.576,328,174,-154,-252,240,8,-1135,-1742,-2174,-1941,258,1062
1.578,322,123,-196,-222,258,-35,-1059,-1599,-1998,-1793,263,1039
1.58,312,73,-239,-193,275,-81,-981,-1461,-1832,-1659,258,1005
1.582,301,19,-281,-161,291,-130,-903,-1323,-1672,-1534,244,961
1.584,289,-37,-328,-125,307,-182,-823,-1183,-1511,-1412,222,908
1.586,276,-99,-377,-87,327,-239,-738,-1038,-1347,-1287,196,846
1.588,263,-165,-432,-48,348,-299,-649,-888,-1176,-1155,167,774
1.59,252,-237,-491,-6,371,-364,-558,-733,-1002,-1018,135,693
1.592,237,-307,-548,32,392,-427,-470,-582,-829,-882,99,606
1.594,222,-371,-597,71,408,-484,-384,-437,-665,-750,61,519
1.596,205,-424,-633,107,418,-528,-304,-305,-514,-628,24,432
1.598,187,-463,-654,135,419,-558,-232,-187,-375,-517,-9,348
1.6,169,-486,-657,156,411,-571,-169,-82,-253,-416,-43,270
1.602,149,-489,-641,167,393,-564,-112,3,-148,-328,-71,198
1.604,128,-475,-606,170,366,-540,-61,78,-56,-250,-94,135
1.606,105,-447,-554,167,330,-501,-16,141,19,-183,-112,78
1.608,82,-408,-493,159,286,-449,21,195,87,-123,-125,30
1.61,60,-362,-423,148,240,-392,58,240,148,-69,-131,-9
1.612,37,-315,-354,136,195,-335,92,283,201,-22,-135,-45
1.614,16,-273,-291,126,152,-283,122,318,248,17,-133,-74
1.616,-3,-237,-232,118,113,-235,149,353,292,55,-130,-100
1.618,-21,-205,-183,112,79,-195,175,385,333,92,-120,-120
1.62,-35,-179,-141,105,50,-161,200,418,372,128,-109,-135
1.622,-47,-156,-109,100,29,-133,219,445,408,162,-91,-143
1.624,-53,-138,-82,96,11,-110,237,470,441,192,-73,-146
1.626,-58,-123,-63,91,0,-94,248,489,465,214,-56,-148
1.628,-61,-112,-50,86,-4,-81,255,501,483,231,-43,-146
1.63,-61,-104,-40,82,-9,-73,260,509,496,240,-32,-146
1.632,-61,-99,-35,79,-11,-68,262,514,504,247,-26,-144
1.634,-61,-96,-32,78,-13,-65,263,519,510,250,-22,-144
1.636,-61,-94,-30,78,-14,-63,265,522,515,253,-21,-144
1.638,-63,-94,-29,78,-16,-63,266,527,520,255,-21,-146
1.64,-61,-92,-29,78,-16,-61,270,532,524,255,-24,-148
1.642,-60,-91,-27,74,-14,-60,271,537,527,255,-27,-149
1.644,-60,-91,-27,74,-14,-60,273,540,528,255,-32,-152
1.646,-61,-91,-26,74,-16,-58,275,543,530,255,-39,-156
1.648,-65,-91,-24,76,-19,-58,276,545,532,253,-47,-159
1.65,-66,-91,-21,78,-21,-56,276,548,533,253,-52,-161
1.652,-68,-89,-19,78,-22,-55,278,551,538,257,-56,-161
1.654,-68,-89,-19,78,-24,-55,281,558,543,258,-60,-159
